date,open,high,low,close,volume
2012-01-01,39.645454629544,40.40577841695992,38.17911589667045,38.450660106461854,1083537.0
2012-01-02,39.04805736800294,40.02561652325197,38.01618937079563,38.72220431625326,963983.278125
2012-01-03,39.53683694562744,41.2747198882924,38.939439684086366,40.89455799458443,1253360.5875
2012-01-04,41.16610220437584,41.54626409808379,39.80838115541884,40.02561652325197,719926.9875
2012-01-05,40.7316314687096,41.54626409808379,39.80838115541884,40.7316314687096,1305974.64375
2012-01-08,40.35146957500164,41.92642599179174,40.35146957500164,40.51439610087648,802755.05625
2012-01-09,40.7316314687096,40.94886683654273,38.61358663233669,38.83082200016983,595945.35
2012-01-10,39.1023662099612,39.69976347150229,37.41879210925456,37.85326284492079,629024.484375
2012-01-11,38.01618937079563,39.265292735836056,37.364483267296265,38.450660106461854,565731.3375
2012-01-12,39.04805736800294,39.265292735836056,36.98432137358831,37.2558655833797,451386.928125
2012-01-15,36.930012531630034,37.41879210925456,36.06107106029757,36.2239975861724,320633.184375
2012-01-16,36.115379902255846,36.115379902255846,34.323188117632625,34.811967695257124,306307.575
2012-01-18,34.323188117632625,35.13782074700682,32.69392285888423,33.45424664630016,359703.028125
2012-01-19,33.61717317217498,36.38692411204724,33.61717317217498,36.115379902255846,319591.321875
2012-01-22,37.31017442533798,37.31017442533798,32.856849384759066,33.56286433021671,369600.7218750001
2012-01-23,33.61717317217498,34.05164390784122,32.042216755384885,33.074084752592185,322977.375
2012-01-24,34.160261591757774,34.160261591757774,30.79311339034445,31.01034875817757,380279.8125
2012-01-25,30.956039916219293,31.879290229510044,29.381083499429188,31.44481949384381,367256.53125
2012-01-26,32.259452123218004,32.259452123218004,30.575878022511333,30.73880454838618,289637.775
2012-01-29,30.956039916219293,31.33620180992725,27.697509398722527,27.80612708263909,400335.665625
2012-01-30,27.208729821098007,29.869863077053715,26.50271487564037,28.946612763762957,282865.66875
2012-01-31,30.25002497076166,30.358642654678214,27.15442097913973,27.697509398722527,398251.9406250001
2012-02-01,26.122552981932422,27.15442097913973,24.92775845885027,25.253611510599956,342512.296875
2012-02-02,24.873449616892003,27.04580329522317,24.276052355350927,24.493287723184043,246660.946875
2012-02-06,24.6019054071006,24.6019054071006,22.103698677019747,22.4838605707277,314902.94062500005
2012-02-07,24.330361197309195,24.710523091017155,23.67865509380984,24.710523091017155,244837.6875
2012-02-08,25.41653803647478,25.95962645605759,23.515728567935003,23.73296393576813,361005.35625
2012-02-09,23.95019930360125,25.41653803647478,23.135566674227046,25.09068498472512,251870.259375
2012-02-12,24.76483193297544,27.53458287284769,24.330361197309195,27.208729821098007,347982.075
2012-02-13,27.37165634697285,28.675068553971556,26.665641401515217,27.2630386630563,414140.34375
2012-02-14,27.2630386630563,27.914744766555646,25.796699930182747,26.231170665848985,342251.83125000005
2012-02-15,26.33978834976553,27.37165634697285,25.63377340430791,26.77425908543177,295888.95
2012-02-16,27.15442097913973,28.13198013438875,26.77425908543177,27.04580329522317,313079.68125
2012-02-19,26.33978834976553,27.15442097913973,26.068244139974144,26.33978834976553,226084.1625
2012-02-20,26.665641401515217,27.10011213718144,26.068244139974144,26.176861823890707,202902.721875
2012-02-22,26.882876769348343,26.937185611306617,26.39409719172382,26.665641401515217,136483.98750000002
2012-02-23,27.15442097913973,28.13198013438875,27.15442097913973,27.80612708263909,302921.52187500003
2012-02-27,30.25002497076166,30.358642654678214,28.72937739592984,29.6526277092206,668615.259375
2012-02-28,30.304333812719936,32.042216755384885,30.304333812719936,31.770672545593484,912150.61875
2012-02-29,32.53099633300939,34.05164390784122,31.06465760013585,32.856849384759066,1169230.190625
