date,open,high,low,close,volume
2012-01-01,11.057815807731687,11.277507512521062,10.911354671205444,11.131046375994814,2317377.572400516
2012-01-02,11.094431091863258,11.277507512521062,10.838124102942317,10.911354671205444,2964603.0636878894
2012-01-03,11.131046375994814,11.131046375994814,10.801508818810758,10.838124102942317,2305186.681297499
2012-01-04,10.874739387073882,11.20427694425794,10.874739387073882,11.02120052360013,1656852.9271825778
2012-01-05,11.094431091863258,11.240892228389502,10.984585239468563,10.984585239468563,1477314.3491199838
2012-01-08,11.02120052360013,11.094431091863258,10.801508818810758,10.838124102942317,1337673.2328490778
2012-01-09,10.984585239468563,10.984585239468563,10.471971261626702,10.545201829889823,1346539.335469453
2012-01-10,10.728278250547636,10.728278250547636,10.362125409232018,10.398740693363576,971946.4997586092
2012-01-11,10.325510125100452,10.618432398152953,10.252279556837331,10.288894840968894,1948326.050827406
2012-01-12,10.545201829889823,10.545201829889823,10.179048988574207,10.215664272705766,998544.807619734
2012-01-15,10.179048988574207,10.398740693363576,10.03258785204796,10.10581842031108,586271.0357722968
2012-01-16,10.03258785204796,10.142433704442643,9.62981972660078,9.739665578995462,1249012.2066453276
2012-01-18,9.519973874206093,9.886126715521712,9.153821032890471,9.48335859007453,968621.7112759688
2012-01-19,9.7030502948639,10.069203136179524,9.593204442469212,9.959357283784836,1154809.8663038437
2012-01-22,9.886126715521712,10.069203136179524,9.336897453548286,9.519973874206093,697097.3185269841
2012-01-23,9.519973874206093,9.7030502948639,9.373512737679844,9.410128021811406,451062.970811578
2012-01-24,9.593204442469212,9.739665578995462,9.190436317022035,9.2270516011536,613977.6064609686
2012-01-25,9.08059046462735,9.410128021811406,8.934129328101102,9.26366688528516,893259.8390027812
2012-01-26,9.26366688528516,9.336897453548286,9.043975180495789,9.11720574875891,654983.3310802031
2012-01-29,8.787668191574854,8.824283475706418,8.421515350259236,8.49474591852236,850037.588728453
2012-01-30,8.56797648678548,8.934129328101102,8.275054213732988,8.751052907443292,976379.5510687968
2012-01-31,9.08059046462735,9.08059046462735,8.201823645469865,8.458130634390798,953106.0316903122
2012-02-01,8.677822339180167,8.677822339180167,7.689209667627998,7.799055520022683,2038095.3398587024
2012-02-02,7.945516656548933,8.018747224812055,7.615979099364874,7.652594383496434,881068.9478997655
2012-02-06,7.579363815233312,7.72582495175956,6.9935192691283214,7.030134553259884,1519428.336566765
2012-02-07,7.066749837391446,7.72582495175956,7.066749837391446,7.72582495175956,1270069.2003687185
2012-02-08,8.05536250894362,8.05536250894362,7.469517962838625,7.506133246970189,975271.28824125
2012-02-09,7.469517962838625,8.018747224812055,7.323056826312378,7.908901372417368,1303317.0851951244
2012-02-12,8.018747224812055,8.677822339180167,7.7624402358911215,8.604591770917047,2299645.3671597647
2012-02-13,8.751052907443292,9.410128021811406,8.604591770917047,9.08059046462735,2464776.5284642493
2012-02-14,8.897514043969542,9.11720574875891,8.71443762331173,8.787668191574854,1516103.5480841245
2012-02-15,8.677822339180167,9.336897453548286,8.53136120265392,9.11720574875891,2359491.5598472967
2012-02-16,9.26366688528516,9.26366688528516,8.860898759837976,8.897514043969542,1687884.28635389
2012-02-19,8.64120705504861,8.860898759837976,8.53136120265392,8.64120705504861,863336.7426590152
2012-02-20,8.604591770917047,8.824283475706418,8.384900066127674,8.421515350259236,1348755.8611245465
2012-02-22,8.56797648678548,8.897514043969542,8.56797648678548,8.787668191574854,1139294.1867181873
2012-02-23,9.043975180495789,9.153821032890471,8.934129328101102,9.11720574875891,1970491.3073783435
2012-02-27,9.410128021811406,9.519973874206093,9.007359896364225,9.190436317022035,1802035.3575912183
2012-02-28,9.153821032890471,9.593204442469212,9.153821032890471,9.519973874206093,2971252.64065317
2012-02-29,9.666435010732338,9.922741999653272,9.446743305942968,9.739665578995462,3068779.769477296
2012-03-01,9.995972567916397,9.995972567916397,9.410128021811406,9.48335859007453,1436308.6245007494
2012-03-04,9.48335859007453,9.48335859007453,9.2270516011536,9.300282169416722,656091.5939077497
2012-03-05,9.153821032890471,9.373512737679844,8.56797648678548,8.677822339180167,1274502.251678906
2012-03-06,8.787668191574854,8.860898759837976,8.53136120265392,8.71443762331173,819006.2295571403
2012-03-07,8.64120705504861,8.751052907443292,8.458130634390798,8.49474591852236,700422.1070096246
2012-03-08,8.56797648678548,8.934129328101102,8.421515350259236,8.824283475706418,860011.9541763748
2012-03-11,8.751052907443292,8.787668191574854,8.64120705504861,8.677822339180167,490960.4326032655
2012-03-12,8.64120705504861,8.860898759837976,8.604591770917047,8.751052907443292,295906.1749550156
2012-03-13,8.897514043969542,9.2270516011536,8.897514043969542,9.153821032890471,1345431.072641906
2012-03-14,9.153821032890471,9.190436317022035,8.934129328101102,8.934129328101102,943131.6662423904
2012-03-15,9.007359896364225,9.190436317022035,9.007359896364225,9.08059046462735,1215764.3218189217
