date,open,high,low,close,volume
2012-01-01,22.7722311355823,23.27828071637302,22.434864748388488,23.21080743893426,5316122.24778096
2012-01-02,23.413227271250555,23.581910464847454,22.94091432917921,22.97465096789859,4969135.608988319
2012-01-03,23.244544077653643,23.244544077653643,22.73849449686292,23.17707080021488,3978390.45121056
2012-01-04,23.27828071637302,23.953013490760643,23.27828071637302,23.6831203810056,9610945.38413856
2012-01-05,23.953013490760643,24.627746265148275,23.953013490760643,24.526536348990128,11985651.798785282
2012-01-08,24.627746265148275,24.96511265234208,24.594009626428893,24.762692820025794,10739847.549705122
2012-01-09,24.931376013622703,24.931376013622703,23.78433029716374,23.953013490760643,10081741.956834238
2012-01-10,23.953013490760643,24.155433323076927,23.21080743893426,23.3120173550924,8280918.497617921
2012-01-11,23.446963909969924,24.02048676819941,22.873441051740446,23.851803574602503,5345879.141766241
2012-01-12,24.25664323923508,24.25664323923508,23.413227271250555,23.446963909969924,3760793.1639432
2012-01-15,23.54817382612807,23.54817382612807,22.94091432917921,23.27828071637302,3209759.2521086405
2012-01-16,23.10959752277612,23.10959752277612,22.67102121942416,22.7722311355823,4795110.916485121
2012-01-18,22.637284580704776,23.10959752277612,20.91671600601634,21.962551806317155,3665146.0047048
2012-01-19,22.434864748388488,23.345753993811787,22.29991819351096,23.21080743893426,4060221.90967008
2012-01-22,23.446963909969924,23.51443718740869,22.09749836119468,22.29991819351096,3377673.1538827205
2012-01-23,22.94091432917921,23.244544077653643,21.861341890159007,22.0637617224753,2840454.9428270403
2012-01-24,22.53607466454663,22.70475785814354,21.760131974000867,21.827605251439632,2688216.547705921
2012-01-25,21.99628844503654,22.164971638633443,21.49023886424581,21.962551806317155,2906876.58118704
2012-01-26,22.13123499991406,22.434864748388488,21.760131974000867,21.827605251439632,1612717.3793807998
2012-01-29,21.92881516759777,22.0637617224753,20.511876341383765,20.54561298010314,3768763.7605464007
2012-01-30,20.68055953498067,21.08539919961325,19.87088020571552,20.714296173700053,3055661.05111344
2012-01-31,21.254082393210147,21.760131974000867,20.511876341383765,20.714296173700053,2154186.5752915205
2012-02-01,20.30945650906748,20.410666425225617,19.49977717980233,19.668460373399235,3553291.96570656
2012-02-02,19.196147431327898,20.107036676751186,19.196147431327898,19.668460373399235,2334853.431630721
2012-02-06,19.9046168444349,20.00582676059304,18.622624573098417,18.69009785053718,3513438.98269056
2012-02-07,19.39856726364419,20.54561298010314,19.39856726364419,20.54561298010314,2658459.653720641
2012-02-08,20.61308625754191,21.119135838332625,19.93835348315428,20.24198323162872,4940441.4612168
2012-02-09,20.91671600601634,22.603547941985397,20.410666425225617,22.09749836119468,9072133.05376224
2012-02-12,22.603547941985397,22.873441051740446,21.760131974000867,22.53607466454663,6344063.523040321
2012-02-13,22.7722311355823,22.873441051740446,21.99628844503654,22.13123499991406,7605808.965326881
2012-02-14,21.92881516759777,22.13123499991406,21.422765586807056,21.557712141684583,5051498.440554719
2012-02-15,21.8950785288784,21.92881516759777,21.422765586807056,21.827605251439632,3987689.48058096
2012-02-16,21.92881516759777,22.03002508375592,21.49023886424581,21.557712141684583,5502102.83518896
2012-02-19,21.523975502965204,21.72639533528149,21.254082393210147,21.59144878040396,9123941.93168304
2012-02-20,21.59144878040396,21.59144878040396,21.59144878040396,21.59144878040396,0.0
2012-02-22,13.460918849033094,13.494655487752476,12.752449435926088,13.0898158231199,8792896.486096801
2012-02-23,13.157289100558664,13.663338681349384,13.157289100558664,13.52839212647186,8137182.07220688
2012-02-27,13.798285236226908,13.798285236226908,13.0898158231199,13.157289100558664,5666828.498321762
2012-02-28,13.292235655436189,13.325972294155566,13.0898158231199,13.157289100558664,6426160.66805328
2012-02-29,13.292235655436189,13.62960204263,13.123552461839283,13.359708932874952,6288003.660264481
2012-03-01,13.494655487752476,13.52839212647186,13.02234254568114,13.056079184400522,3012088.45634928
2012-03-04,13.292235655436189,13.292235655436189,12.921132629522996,13.0898158231199,2359562.28110064
2012-03-05,13.258499016716806,13.258499016716806,12.617502881048567,12.684976158487329,4147367.099198401
2012-03-06,12.819922713364852,12.819922713364852,12.48255632617104,12.617502881048567,2344683.834108
2012-03-07,15.602520674939411,15.685512806189088,15.229056084315866,15.270552149940702,2042762.386896
2012-03-08,15.312048215565545,15.395040346815229,15.063071821816507,15.270552149940702,1862613.943344
2012-03-11,15.312048215565545,15.353544281190382,15.104567887441348,15.187560018691023,1069226.3735999998
2012-03-12,15.312048215565545,15.353544281190382,15.104567887441348,15.270552149940702,1606647.6296640004
2012-03-13,15.353544281190382,15.768504937438768,15.312048215565545,15.685512806189088,3069867.7215360003
2012-03-14,15.810001003063611,15.934489199938122,15.519528543689738,15.602520674939411,2478013.122816
2012-03-15,15.644016740564254,15.768504937438768,15.561024609314574,15.644016740564254,2357482.149792
2012-03-18,15.768504937438768,16.058977396812637,15.561024609314574,15.602520674939411,3313953.742176
2012-03-19,15.727008871813933,15.727008871813933,15.43653641244006,15.478032478064891,2650601.379888
2012-03-20,15.561024609314574,15.934489199938122,15.561024609314574,15.851497068688444,5260161.747455999
2012-03-21,15.975985265562958,16.10047346243748,15.602520674939411,15.685512806189088,3509654.569344
2012-03-22,15.644016740564254,15.768504937438768,15.602520674939411,15.685512806189088,2784740.6885760003
2012-03-25,15.892993134313285,15.892993134313285,15.602520674939411,15.685512806189088,4495286.881008001
2012-03-27,15.768504937438768,16.224961659311997,15.685512806189088,16.058977396812637,9596900.717712
2012-03-28,16.058977396812637,16.307953790561676,15.768504937438768,15.892993134313285,7095127.008816001
2012-03-29,15.768504937438768,15.975985265562958,15.519528543689738,15.561024609314574,7453047.837311999
2012-04-01,15.561024609314574,15.768504937438768,15.353544281190382,15.602520674939411,8079895.299168001
2012-04-02,15.727008871813933,16.598426249935546,15.602520674939411,16.266457724936835,21715447.634496003
2012-04-03,16.55693018431071,16.55693018431071,15.768504937438768,15.810001003063611,8868746.757024001
2012-04-04,15.768504937438768,15.975985265562958,15.478032478064891,15.519528543689738,6809135.954543999
2012-04-05,15.561024609314574,15.602520674939411,15.312048215565545,15.395040346815229,7905578.999472002
2012-04-08,15.395040346815229,15.685512806189088,15.229056084315866,15.229056084315866,7187577.289200001
2012-04-09,15.187560018691023,15.229056084315866,14.938583624941996,15.063071821816507,6340620.398111999
2012-04-10,15.146063953066184,15.561024609314574,15.104567887441348,15.353544281190382,5655667.503024
2012-04-11,15.561024609314574,15.768504937438768,15.270552149940702,15.43653641244006,6598530.759744
2012-04-12,15.270552149940702,15.602520674939411,15.270552149940702,15.353544281190382,6803519.816016001
2012-04-15,15.561024609314574,16.058977396812637,15.561024609314574,15.934489199938122,10807178.570496
2012-04-16,16.10047346243748,16.141969528062322,15.644016740564254,15.685512806189088,8751887.874576
2012-04-17,15.768504937438768,16.058977396812637,15.685512806189088,15.851497068688444,8728775.30448
2012-04-18,16.0174813311878,16.058977396812637,15.561024609314574,15.602520674939411,7243738.67448
2012-04-19,15.478032478064891,15.685512806189088,15.312048215565545,15.312048215565545,6075365.855328001
2012-04-22,15.685512806189088,15.685512806189088,15.270552149940702,15.312048215565545,5069429.042832
2012-04-23,15.353544281190382,15.519528543689738,15.146063953066184,15.187560018691023,6906770.362800002
2012-04-24,15.43653641244006,15.43653641244006,15.063071821816507,15.104567887441348,5240289.2572800005
2012-04-25,15.312048215565545,15.312048215565545,14.731103296817794,14.814095428067477,5910121.779408
2012-04-26,14.814095428067477,14.938583624941996,14.523622968693603,14.523622968693603,3968449.886016
2012-04-29,14.523622968693603,14.523622968693603,14.067166246820374,14.108662312445215,3866063.360544
2012-04-30,14.274646574944573,14.482126903068766,14.025670181195531,14.274646574944573,4239536.572656
2012-05-02,14.440630837443925,14.606615099943282,14.357638706194244,14.482126903068766,4916281.26528
2012-05-03,14.64811116556812,14.64811116556812,14.316142640569408,14.316142640569408,3504470.441472
2012-05-07,14.440630837443925,14.440630837443925,14.150158378070058,14.233150509319728,3402515.9266559994
2012-05-08,14.316142640569408,14.399134771819089,14.067166246820374,14.108662312445215,3276800.8257600004
2012-05-09,14.108662312445215,14.108662312445215,13.69370165619683,13.776693787446506,3547023.491088
2012-05-10,13.69370165619683,14.108662312445215,13.69370165619683,14.025670181195531,3221503.461792
2012-05-13,14.025670181195531,14.191654443694894,13.818189853071342,13.859685918696185,2642825.18808
2012-05-14,14.108662312445215,14.108662312445215,13.776693787446506,13.9841741155707,2917151.95464
