date,open,high,low,close,volume
2012-01-01,70.90898561202833,74.1870165770613,70.69332568011828,73.79882869962317,1633336.0
2012-01-02,74.35954452258933,75.9122960323418,74.1870165770613,74.96339233193751,1733620.0
2012-01-03,75.43784418213961,75.9122960323418,74.83399637279145,75.09278829108354,1248792.0
2012-01-04,75.48097616852165,77.0768596646561,74.83399637279145,76.47301185530796,1918816.0
2012-01-05,76.77493575998199,76.99059569189211,75.86916404595974,76.21421993701587,1225124.0
2012-01-08,75.9122960323418,78.50021521526253,75.9122960323418,77.81010343315032,1749236.0
2012-01-09,78.02576336506037,78.32768726973447,75.39471219575765,75.73976808681375,1877580.0
2012-01-10,75.9122960323418,76.94746370551009,74.01448863153324,74.40267650897133,1457656.0
2012-01-11,74.96339233193751,76.77493575998199,74.1870165770613,76.12795596425185,1136796.0
2012-01-12,76.99059569189211,77.20625562380216,75.17905226384757,75.35158020937563,922808.0
2012-01-15,75.04965630470154,75.48097616852165,74.14388459067928,74.31641253620732,783972.0
2012-01-16,74.14388459067928,74.14388459067928,71.46970143499452,71.8147573260506,1004060.0
2012-01-18,74.14388459067928,74.14388459067928,68.57985834739965,70.56392972097223,785192.0
2012-01-19,71.98728527157866,72.8499249992189,71.16777753032044,72.50486910816278,1116788.0
2012-01-22,73.54003678133111,73.54003678133111,69.87381793886006,70.30513780268016,831308.0
2012-01-23,70.34826978906219,70.69332568011828,68.23480245634359,69.44249807503991,894260.0
2012-01-24,70.13260985715212,70.3914017754442,67.45842670146736,67.71721861975944,741516.0
2012-01-25,67.02710683764722,69.22683814312987,64.69797957301856,68.53672636101767,898408.0
2012-01-26,69.39936608865791,69.87381793886006,67.50155868784935,68.01914252443348,547048.0
2012-01-29,69.0111782112198,69.0111782112198,64.61171560025454,64.87050751854662,1110200.0
2012-01-30,64.78424354578257,69.22683814312987,64.30979169558043,67.9328785516695,810080.0
2012-01-31,69.44249807503991,69.83068595247802,66.33699505553503,67.07023882402926,883280.0
2012-02-01,65.64688327342284,66.07820313724297,64.91363950492863,65.17243142322069,1165100.0
2012-02-02,65.99193916447894,67.24276676955728,64.99990347769264,66.42325902829903,816180.0
